Date,Open,High,Low,Close,Volume,Open_10,High_10,Low_10,Close_10,Volume_10,Open_20,High_20,Low_20,Close_20,Volume_20,position_10_20,signal_10_20
2021-02-01,233.53249764736228,240.9241524192933,230.91958343189754,238.09266662597656,33314200,227.399622152168,231.15803924208166,224.6754406578952,228.20733795166015,40626110.0,221.15198503112597,224.0033360911419,218.73877007350347,221.410791015625,34069530.0,1,0.0
2021-02-02,239.73195926657638,240.73539050946917,237.1389192661901,237.95358276367188,25916300,230.13671944602552,233.67457903869143,227.26450565593328,230.4993453979492,40169650.0,222.08438623024477,224.96256150147929,219.92501099498523,222.49470062255858,33508840.0,1,0.0
2021-02-03,238.0132101334961,243.49732861610576,237.70521187164377,241.42091369628906,27158100,232.30950837596774,235.59203729139372,229.44722869393257,232.35321960449218,39107730.0,223.19263908142676,226.28242919060767,221.0953569369391,223.74154663085938,33675595.0,1,0.0
2021-02-04,241.08311733044764,241.65935011449858,238.8079900313816,240.4373321533203,25296100,234.09383788862925,237.2750292088844,231.23056373615697,234.0461456298828,38566400.0,224.70723266859764,227.61123769438228,222.50761921602287,225.21987686157226,33143865.0,1,0.0
2021-02-05,240.65590246979397,241.69908224304154,238.8576668936292,240.6260986328125,18054800,235.59899148789472,238.58744323324237,232.68306187335216,235.66058502197265,37354610.0,226.10757313825943,228.80045905571257,223.83444001758494,226.40760803222656,32661880.0,1,0.0
2021-02-08,241.56993729669503,242.0964919958351,239.24514690883515,240.8943634033203,22211900,236.99287546086256,239.9684112021342,234.33128201899467,236.94617767333983,36260590.0,227.32312267590632,229.94795321113065,225.01571362367503,227.54268417358398,32624665.0,1,0.0
2021-02-09,240.29823562472512,243.1694547437092,239.81142952570232,242.18589782714844,23565000,237.987368577964,241.0195346253498,235.45393770727514,238.0827423095703,33700130.0,228.4855185522771,231.23205288472474,226.24020411606142,228.84814453125,32651350.0,1,0.0
2021-02-10,243.4079070336216,244.32192674291852,239.32461459903965,241.24208068847656,22186700,238.68281769343974,241.56397104283798,236.52195001337995,239.06829528808595,28931740.0,229.90125816100786,232.66368812516984,227.6097455071884,230.23358306884765,32598220.0,1,0.0
2021-02-11,243.18933867376802,243.5569294422543,240.57642441872454,242.90122985839844,15751100,239.5938583459353,241.813339210278,237.22336175235924,239.6206832885742,25595730.0,231.42926298373027,234.07396323587426,229.01157595096174,231.6319366455078,32381420.0,1,0.0
2021-02-12,242.34485523140708,243.70596282867112,241.1526562586206,243.39797973632812,16561100,240.38269607078936,242.53660696557972,238.3539643205664,240.91521453857422,23001530.0,232.8211584399446,235.45691754204358,230.50133137999765,233.22004928588868,31735435.0,1,0.0
2021-02-16,243.43772261792054,244.53058056200783,241.34143340490436,242.11636352539062,26728500,241.37321856784519,242.89724977985117,239.3961493178671,241.3175842285156,22342960.0,234.3864203600064,237.02764451096633,232.03579498788113,234.7624610900879,31484535.0,1,0.0
2021-02-17,240.30402568241107,243.28142775544381,239.925620658595,243.17189025878906,21653500,241.43042520942868,243.15185350444864,239.67481945710762,241.83941497802735,21916680.0,235.78357232772692,238.4132162715699,233.4696625565204,236.16938018798828,31043165.0,1,0.0
2021-02-18,240.7819835470404,242.9030055492494,239.84593867721296,242.7635955810547,16925600,241.7073025507831,243.092421197763,239.88889213766453,241.97368316650392,20893430.0,237.00840546337523,239.34222924457822,234.66806041579852,237.16345138549804,30000580.0,1,0.0
2021-02-19,242.72378478059755,242.8333222758702,239.16880759319722,239.9554901123047,25262600,241.8713692957981,243.20981841390017,239.92497389384607,241.92549896240234,20890080.0,237.98260359221345,240.24242381139214,235.5777688150015,237.98582229614257,29728240.0,1,0.0
2021-02-22,236.4204421474999,236.9282895391638,231.42157247000534,233.52268981933594,36446900,241.44782326356867,242.7327391435124,239.18136445148366,241.21515808105468,22729290.0,238.52340737573144,240.66009118837718,235.9322131624179,238.43787155151367,30041950.0,1,0.0
2021-02-23,229.36029330500122,233.84134792952884,227.7670233606832,232.2879180908203,30228700,240.22685886439928,241.90722473688174,238.03355209666847,240.3545135498047,23530970.0,238.60986716263068,240.9378179695078,236.18241705783157,238.65034561157228,29895780.0,1,0.0
2021-02-24,229.04163573809956,234.20978789258817,228.03589338143286,233.56253051757812,26339700,239.10119887573669,241.01125805176966,236.85599848224152,239.49217681884767,23808440.0,238.54428372685015,241.01539633855955,236.15496809475835,238.78745956420897,28754285.0,1,0.0
2021-02-25,231.10291169214167,233.6023387616198,226.92059733425288,228.0259246826172,39542200,237.8706993415887,239.93929925363977,235.61559675576282,238.17056121826172,25543990.0,238.27675851751405,240.75163514823868,236.06877338457144,238.61942825317382,27237865.0,0,-1.0
2021-02-26,230.55522962893707,234.37905912025315,228.57360229831787,231.4016571044922,37819200,236.60728843710564,239.02151222143965,234.41531454372216,237.0206039428711,27750800.0,238.10057339152027,240.41742571585866,235.8193381480408,238.32064361572264,26673265.0,0,0.0
2021-03-01,234.90682911128965,236.4702265328918,232.16840691217965,235.9424591064453,25324000,235.86348582509385,238.29793859186174,233.51688960907808,236.27505187988282,28627090.0,238.12309094794142,240.41727277872056,235.9354269648223,238.59513320922852,25814310.0,0,0.0
2021-03-02,236.0121556135058,236.30094318964058,232.46714604742905,232.8853759765625,22812500,235.1209291246524,237.47497485462503,232.62946087333057,235.351953125,28235490.0,238.24707384624858,240.18611231723793,236.01280509559894,238.33476867675782,25289225.0,0,0.0
2021-03-03,231.18258352198725,232.59660333640392,226.30320396509254,226.60194396972656,34029500,234.20878490861006,236.40649241272104,231.26721920398032,233.69495849609376,29473090.0,237.81960505901912,239.7791729585847,235.47101933054404,237.76718673706054,25694885.0,0,0.0
2021-03-04,225.7854040247291,231.5111958642346,223.3158341695288,225.7754364013672,44727800,232.7091269563789,235.26731144421956,229.61420875321193,231.996142578125,32253310.0,237.2082147535808,239.17986632099115,234.7515504454383,236.98491287231445,26573370.0,0,0.0
2021-03-05,228.55369422092375,232.2879062171515,225.50657966312951,230.62493896484375,41872800,231.29211790041148,234.2127698383477,228.2479859602052,231.0630874633789,33914330.0,236.5817435981046,238.71129412612376,234.08647992702572,236.49429321289062,27402205.0,0,0.0
2021-03-08,230.39590248007485,232.38748226433668,226.1737630619504,226.4326629638672,35267400,230.689663933669,233.75868911086496,227.7232050193997,230.35408477783204,33796380.0,236.06874359861868,238.2457141271885,233.45228473544176,235.78462142944335,28262835.0,0,0.0
2021-03-09,231.89955627813495,234.38903102280904,230.69464381611158,232.79576110839844,33080500,230.9435902309824,233.81345742019298,228.01596706494257,230.40486907958984,34081560.0,235.58522454769067,237.8603410785372,233.02475958080555,235.37969131469725,28806265.0,0,0.0
2021-03-10,236.00220202671017,236.00220202671017,231.06307752654172,231.4414825439453,29746800,231.63964685984348,233.99269883360517,228.31868547945345,230.19276428222656,34422270.0,235.37042286778996,237.50197844268723,232.58734198084753,234.84247055053712,29115355.0,0,0.0
