Date,Open,High,Low,Close,Volume,Open_10,High_10,Low_10,Close_10,Volume_10,Open_20,High_20,Low_20,Close_20,Volume_20,position_10_20,signal_10_20
2019-01-30,36.50102398614101,37.107793676340314,36.14075312634794,37.06039047241211,11033000,36.155921857983,36.556959018592536,35.85348494553515,36.32847175598145,10568350.0,34.638521679826844,35.16186141070556,34.231796280428675,34.78831825256348,11734095.0,1,0.0
2019-01-31,36.794930552650044,37.02246738382011,36.49154570000148,36.99402618408203,11219300,36.282016760157966,36.658403679171464,35.969150924025556,36.45646286010742,9947540.0,34.921049437812314,35.41025810757244,34.52001245641966,35.04335165023804,11911945.0,1,0.0
2019-02-01,36.88973452532698,37.11727495809472,36.519984486632815,36.766483306884766,8040300,36.41569606870986,36.73899082826119,36.075335868426706,36.50576324462891,9445520.0,35.185089230758024,35.66955757974422,34.819605195274434,35.352899169921876,11733045.0,1,0.0
2019-02-04,36.64323440598982,36.91817441435331,36.358807970955574,36.908695220947266,9960000,36.434657516467325,36.755107793055615,36.123687520443106,36.536101531982425,9392110.0,35.46240231384111,35.924116620859564,35.10023635747147,35.61836109161377,11691845.0,1,0.0
2019-02-05,37.050908532250254,37.31636934787966,36.71907889608114,37.259483337402344,12158000,36.51050428381419,36.810096720836746,36.2033263247873,36.64513053894043,9394470.0,35.71696149727886,36.13221979925409,35.3491069399792,35.85253639221192,11763630.0,1,0.0
2019-02-06,38.0843131597736,38.62472125408037,37.47754347372771,37.83781433105469,16883000,36.69727567938249,37.03573968439409,36.39768251907003,36.85750045776367,10307490.0,35.962039821459186,36.372083845483516,35.5880227014411,36.0942964553833,12081135.0,1,0.0
2019-02-07,37.19311788399214,37.36377229764691,36.34932862571706,36.64323425292969,15800700,36.836643093171816,37.141924131465245,36.46215164767836,36.90395622253418,11106650.0,36.16445457759092,36.55316679957347,35.76009897564783,36.258788108825684,12375290.0,1,0.0
2019-02-08,36.50102306827233,36.700118689743825,36.03646300153964,36.69063949584961,8111500,36.82242164589162,37.130546803435365,36.42896855857681,36.90964469909668,11033540.0,36.33036837762681,36.72666522063015,35.94213011638351,36.446981811523436,12323680.0,1,0.0
2019-02-11,36.320890362437616,36.681157605577,36.23556314871879,36.62427520751953,9364900,36.83000640221131,37.13907947872654,36.444137755394856,36.92576217651367,10831590.0,36.41142938318114,36.76079608351664,36.0355160619989,36.51571769714356,11179070.0,1,0.0
2019-02-12,36.78544427583298,37.27844551909595,36.78544427583298,37.003501892089844,9725800,36.87646207526666,37.213029514663205,36.51145127055551,36.97885437011719,11229650.0,36.48490522902852,36.82336904452158,36.119894789894865,36.580660820007324,10947305.0,1,0.0
