Date,Open,High,Low,Close,Volume,Open_10,High_10,Low_10,Close_10,Volume_10,Open_20,High_20,Low_20,Close_20,Volume_20,position_10_20,signal_10_20
2019-01-30,39.61985118594725,40.323663293872926,38.88691323889777,40.10523986816406,244439200,37.8656592665689,38.26100896690072,37.38997855201873,37.89745254516602,134213040.0,37.128232230543304,37.58292068380581,36.723782248787494,37.26632537841797,157469560.0,1,0.0
2019-01-31,40.31394959211449,41.015335958302174,39.93777269327283,40.394039154052734,162958400,38.18188846650277,38.57942230032209,37.670531661623315,38.1765495300293,138281000.0,37.26438319462598,37.70608740011984,36.84913332646794,37.36971263885498,158209540.0,1,0.0
2019-02-01,40.52025352221955,41.01049348181871,40.27027491491023,40.41346740722656,130672400,38.49156719559839,38.8541526213705,37.97802585704343,38.435262298583986,139419760.0,37.543239167850324,37.98834089465619,37.139517059906844,37.664950370788574,146480720.0,1,0.0
2019-02-04,40.62946354639546,41.66091457258801,40.59791209468088,41.56140899658203,125982000,38.73207751343041,39.18858553796004,38.25227067482879,38.785470199584964,138517560.0,37.82088191744206,38.268774587087435,37.424440527439955,37.943927955627444,141058400.0,1,0.0
2019-02-05,41.952144475885355,42.490926216130255,41.82837169353464,42.272499084472656,144406400,39.13130962571249,39.63392979780174,38.731106872921174,39.292215728759764,140800600.0,38.114056780133055,38.587310964346415,37.74540399527348,38.262464332580564,137323160.0,1,0.0
2019-02-06,42.38656928834908,42.609851362575704,41.94972239472666,42.28706741333008,112958400,39.62883323545843,40.12975474060637,39.244405835975336,39.78537101745606,142844200.0,38.41851688773528,38.87551059504563,38.04064178318197,38.547509002685544,134766020.0,1,0.0
2019-02-07,41.84050339056209,42.214254753824825,41.340553634840845,41.48617172241211,126966800,40.072720662956996,40.60203773133873,39.69581673448389,40.228045272827146,145364280.0,38.674680553052355,39.11104527341778,38.29195145296186,38.76144390106201,132094540.0,1,0.0
2019-02-08,41.18881617261218,41.59585354377831,41.04988531202209,41.53491973876953,95280000,40.418189779215844,40.92389634526823,40.05554503418712,40.5527904510498,141478080.0,38.88357668654386,39.32245522345828,38.51380197547466,38.971870040893556,129702400.0,1,0.0
2019-02-11,41.690916111573735,41.7299146449589,41.25219190875274,41.29606246948242,83973600,40.80634658399314,41.30284730217583,40.451523059184034,40.88908424377441,139398600.0,39.11296691966257,39.54384501170667,38.737880686456926,39.18867721557617,128496440.0,1,0.0
2019-02-12,41.45935969970335,41.678719895723425,41.361863386613486,41.65190887451172,89134000,41.16018269853626,41.63299277235734,40.847546127225215,41.30027847290039,131677120.0,39.35541253323272,39.7921620754948,38.995231134904756,39.451064872741696,126465300.0,1,0.0
2019-02-13,41.7737802074225,42.03945071099967,41.4154891279139,41.478858947753906,89960800,41.37557560068378,41.80457151407002,41.10040371612683,41.43764038085938,116229280.0,39.62061743362632,40.03279024048535,39.24519113407278,39.6675464630127,125221160.0,1,0.0
2019-02-14,41.36430767084598,41.7420943034428,41.28387459835956,41.62997817993164,87342800,41.480611408556925,41.87724734858408,41.2350139066355,41.56123428344726,108667720.0,39.83124993752983,40.22833482445307,39.45277278412941,39.868891906738284,123474360.0,1,0.0
2019-02-15,41.73965801693043,41.849338126292714,41.374055172986516,41.537357330322266,98507200,41.602551858028015,41.96113181303148,41.34539193244312,41.67362327575684,105451200.0,40.047059526813186,40.40764221720097,39.661708894743285,40.05444278717041,122435480.0,1,0.0
2019-02-19,41.36430569481725,41.78596658276539,41.31068364905456,41.661659240722656,75891200,41.67603607287019,41.97363701404922,41.41666908788049,41.6836483001709,100442120.0,40.20405679315029,40.581111276004606,39.83446988135465,40.23455924987793,119479840.0,1,0.0
2019-02-20,41.72503092614658,42.24418811021528,41.67628462828145,41.92976760864258,104457600,41.65332471789632,41.94896320345772,41.40146038135518,41.64937515258789,96447240.0,40.39231717180439,40.791446500629704,40.06628362713818,40.470795440673825,118623920.0,1,0.0
2019-02-21,41.87370950914161,42.01263664387005,41.50810669687164,41.69334411621094,68998800,41.60203873997557,41.889241731587155,41.35729881156968,41.590002822875974,92051280.0,40.61543598771699,41.009498236096746,40.30085232377251,40.687686920166016,117447740.0,1,0.0
2019-02-22,41.82009032732567,42.166193900330654,41.771344026175065,42.15888214111328,75652800,41.59999743365192,41.88443564623774,41.4003778507031,41.657273864746095,86919880.0,40.83635904830445,41.24323668878822,40.5480972925935,40.942659568786624,116142080.0,1,0.0
2019-02-25,42.44893625331245,42.865721489555035,42.3977502093169,42.46599578857422,87493600,41.726009441721956,42.01142244081541,41.53516434043259,41.75038146972656,86141240.0,41.0720996104689,41.467659393041814,40.79535468730985,41.15158596038818,113809660.0,1,0.0
2019-02-26,42.339245617595694,42.72678371487938,42.20762651947023,42.490360260009766,68280800,41.790842392324144,42.11110934780746,41.63070780150433,41.8698112487793,84571960.0,41.298594488158635,41.70697832499163,41.041115430344185,41.37944774627685,111985280.0,1,0.0
2019-02-27,42.21737732334367,42.6536617124538,42.10038174489166,42.62197494506836,111341600,41.86664415468818,42.2086035294805,41.704559637332146,41.96681785583496,86792720.0,41.51341342661222,41.920798150918905,41.276052882278684,41.633548164367674,109234920.0,1,0.0
2019-02-28,42.48792463517883,42.631727520023276,42.14669310134126,42.20275115966797,112861600,41.938058597463815,42.26783121038285,41.77768003467488,42.03920707702637,89082800.0,41.65681709907379,42.03620136222643,41.43904187540086,41.73842372894287,102656040.0,1,0.0
2019-03-01,42.47817296721065,42.69022141412003,42.139381167168374,42.6463508605957,103544800,42.049445127100284,42.36264392145058,41.86323069155576,42.14084434509277,90703000.0,41.765028267828605,42.11994563501732,41.549122299095636,41.85103931427002,99685360.0,1,0.0
2019-03-04,42.82184131603857,43.32393527323428,42.40261644090143,42.86083984375,109744800,42.1576634570111,42.510103636144734,41.96608681834726,42.27319259643555,91826760.0,41.88010765751956,42.235617724588096,41.65573937539519,41.973407936096194,98638980.0,1,0.0
2019-03-05,42.88277305654545,42.89739657395719,42.54154153415377,42.782840728759766,78949600,42.30951019318392,42.62124663526391,42.08917260685718,42.38531074523926,92132600.0,41.99277313302706,42.29744182465656,41.75292084736884,42.03447952270508,96287360.0,1,0.0
2019-03-06,42.573237115307165,42.77310181225693,42.395311418121196,42.536678314208984,83241600,42.39433081209997,42.674138005468066,42.16107528584116,42.446001815795896,90011000.0,42.02382776499815,42.311550604462894,41.781267833598164,42.047688484191895,93229120.0,1,0.0
2019-03-07,42.378239009100135,42.51716986146715,41.92733111018619,42.0443229675293,99185600,42.444783762095824,42.72459132722778,42.20299772717261,42.481099700927736,93029680.0,42.02341125103571,42.30691652940747,41.78014826937114,42.03555126190186,92540480.0,1,0.0
2019-03-08,41.51297952486415,42.18325130025259,41.313114883033016,42.14425277709961,95997600,42.414072681849674,42.726297067219974,42.1571748128584,42.47963676452637,95064160.0,42.00703505775081,42.305366356728854,41.77877633178075,42.06845531463623,90992020.0,1,0.0
2019-03-11,42.77309470727454,43.65785101882885,42.73897192554936,43.60422897338867,128044000,42.446488527245876,42.80551002014736,42.191296984481646,42.59346008300781,99119200.0,42.08624898448393,42.40846623048138,41.86323066245711,42.17192077636719,92630220.0,1,0.0
2019-03-12,43.87234674958532,44.523119446744914,43.7187923458482,44.094146728515625,129870400,42.59979864044484,42.98514359333391,42.34241356711944,42.7538387298584,105278160.0,42.195320516384506,42.548126470570686,41.98656068431189,42.31182498931885,94925060.0,1,0.0
2019-03-13,44.420750381007856,44.67667314348484,44.09658204441766,44.28913497924805,124130000,42.82013594621126,43.18744473643701,42.54203359707205,42.92055473327637,106557000.0,42.343390050449734,42.69802413295876,42.1232966172021,42.44368629455566,96674860.0,1,0.0
2019-03-14,44.82290579384792,44.8716558134832,44.49630148927584,44.781471252441406,94318000,43.05363406207816,43.411437565783004,42.776994435865504,43.17842674255371,104702640.0,42.495846329771,42.839634388082935,42.277337235270195,42.608816909790036,96892720.0,1,0.0
2019-03-15,45.05444978098868,45.6589119896667,44.78390358080114,45.363990783691406,156171600,43.31126174345597,43.70830662333767,43.041446677228784,43.450190734863284,109965320.0,42.680353435278136,43.03547527239412,42.452338684392274,42.79551753997803,100334160.0,1,0.0
2019-03-18,45.28600257029832,45.91727586894356,45.28356283798198,45.82709503173828,104879200,43.557677868881946,43.967640682908595,43.32954131693684,43.74681625366211,109478760.0,42.85767066294653,43.238872159526665,42.647814067642045,43.01000442504883,100652760.0,1,0.0
